id,full_name,first_name,last_name,occupation,field,organization,country,birth_year,death_year,aptronym_type,aptronym_score,name_element,connection,name_origin,name_status,person_source_url,name_source_url,discovery_source_url,notes,review_status
,Joseph A. Walker,Joseph,Walker,NASA test pilot,transport,NASA,United States,1921,1966,semantic,3,Walker,Walker was the first person to fly an airplane to space in the X-15 rocket plane.,,birth_name,https://en.wikipedia.org/wiki/Joseph_A._Walker,,,First NASA pilot to fly the X-15; awarded astronaut wings retroactively.,verified
,Charles David Walker,Charles,Walker,payload specialist astronaut,transport,NASA,United States,1948,,semantic,3,Walker,Walker flew as the first commercial payload specialist aboard three Space Shuttle missions.,,birth_name,https://en.wikipedia.org/wiki/Charles_David_Walker,,,"McDonnell Douglas electrophoresis payload specialist on STS-41-D, STS-51-D and STS-61-B.",verified
,Sting Ray Robb,Sting,Robb,IndyCar racing driver,transport,A.J. Foyt Enterprises,United States,2002,,semantic,4,Sting Ray,"His given name Sting Ray nods to the Corvette sports car, fitting a professional race driver.",,birth_name,https://en.wikipedia.org/wiki/Sting_Ray_Robb,,https://www.foxsports.com/stories/motor/sting-ray-robb-unique-name-indycar,Parents named him after the Chevrolet Corvette Stingray.,verified
,James Dutton,James,Dutton,astronaut and airline pilot,transport,NASA,United States,1968,,semantic,2,Dutton,Weak surname link; included as STS-131 pilot and later Southwest Airlines captain.,,birth_name,https://en.wikipedia.org/wiki/James_Dutton_(astronaut),,,Pilot on STS-131; retired to Southwest Airlines in 2012.,borderline
,Jeremy Hansen,Jeremy,Hansen,astronaut,transport,Canadian Space Agency,Canada,1976,,semantic,2,Hansen,Weak surname link; included as Artemis II mission specialist and CF-18 pilot.,,birth_name,https://www.asc-csa.gc.ca/eng/astronauts/canadian/active/bio-jeremy-hansen.asp,,,First Canadian to lead a NASA astronaut class; Artemis II crew.,verified
,Marianne Merchez,Marianne,Merchez,astronaut and airline pilot,transport,European Space Agency,Belgium,1960,,semantic,3,Merchez,Merchez holds an airline transport pilot license alongside her astronaut training.,,birth_name,https://en.wikipedia.org/wiki/Marianne_Merchez,,,Belgian doctor and professional Boeing 737 co-pilot.,verified
,Alper Gezeravci,Alper,Gezeravci,astronaut,transport,Turkish Space Agency,Turkey,1979,,translation,3,Gezeravci,"Gezeravci means traveller in Turkish, fitting an astronaut and airline captain.",Turkish: traveller,birth_name,https://en.wikipedia.org/wiki/Alper_Gezeravci,https://en.wiktionary.org/wiki/gezmek,,First Turkish citizen in space on Axiom-3.,verified
,Surekha Yadav,Surekha,Yadav,train driver,transport,Indian Railways,India,1965,,semantic,3,Yadav,"She became India's first female train driver, retiring after 36 years on the rails.",,birth_name,https://www.bbc.com/news/articles/cx2x44g441yo,,,Locomotive pilot on Rajdhani Express on her final run.,verified
,Ibrahim Al Hammadi,Ibrahim,Al Hammadi,train captain,transport,Etihad Rail,United Arab Emirates,,,semantic,3,Captain,Captain Ibrahim Al Hammadi is the first Emirati train captain on the national passenger railway.,,birth_name,https://www.khaleejtimes.com/uae/meet-emirati-train-captain-driving-etihad-rail-journey,,,First Emirati train captain for Etihad Rail passenger service.,verified
,Wally Funk,Wally,Funk,aviator and astronaut,transport,Blue Origin,United States,1939,,semantic,3,Funk,Funk flew as a Mercury 13 aviator and became the oldest person in space on New Shepard.,,birth_name,https://en.wikipedia.org/wiki/Wally_Funk,,,Licensed flight instructor; flew on Blue Origin NS-16 in 2021.,verified
,Richard Grip,Richard,Grip,bank vice president,business,Fuji Bank,United States,,,semantic,4,Grip,"Grip suggests a firm handshake, loosely apt for a bank vice president.",,birth_name,https://www.linkedin.com/in/richard-grip-113b5711,,,Vice president at Fuji Bank Limited 1981–2001.,probable
,Angel Rodríguez Gamoneda,Angel,Rodríguez Gamoneda,Catholic bishop,religion,Vicariate of Iquitos,Peru,1893,1985,semantic,4,Angel,His given name Angel names heavenly messengers central to the faith he preached as bishop.,,birth_name,https://www.catholic-hierarchy.org/bishop/broga.html,,,Vicar apostolic of Iquitos Peru 1955–1967.,verified
,Jack Hathaway,Jack,Hathaway,astronaut,transport,NASA,United States,,,semantic,2,Hathaway,Weak surname link; included as NASA Crew-12 pilot with verified biography.,,birth_name,https://www.nasa.gov/wp-content/uploads/2026/02/hathaway-j-1.pdf,,,Navy test pilot; pilot on NASA SpaceX Crew-12.,borderline
,Naomi Goldstein Cohen,Naomi,Goldstein Cohen,Talmud teacher,religion,Yeshiva University,Israel,,2022,semantic,3,Goldstein,Goldstein embeds gold and she taught Talmud for nearly 40 years as a rabbi's wife.,,legal_name,https://www.yu.edu/news/in-memoriam-dr-naomi-goldstein,,,Wife of Chief Rabbi She'ar Yashuv Cohen; co-founder of Kolech.,verified
,Charles J. Precourt,Charles,Precourt,astronaut,transport,NASA,United States,1955,,semantic,2,Precourt,Weak surname link; included as four-flight shuttle pilot and astronaut corps chief.,,birth_name,https://en.wikipedia.org/wiki/Charles_J._Precourt,,,Pilot on STS-71; chief of the Astronaut Office 1998–2002.,borderline
,John C. Furman,John,Furman,financier,business,,United States,1856,1898,semantic,2,Furman,Fur man is a weak stretch; included as a Gilded Age financier with documented career.,,birth_name,https://en.wikipedia.org/wiki/John_Furman,,,Officer of the Cordage Trust; lost fortune in 1893 panic.,borderline
,John Carpenter,John,Carpenter,Catholic bishop,religion,Diocese of Worcester,England,1399,1476,direct,5,Carpenter,"His surname is the trade of building, which he practised rebuilding Westbury College as bishop.",,birth_name,https://www.catholic-hierarchy.org/bishop/bcarpenj.html,,,Bishop of Worcester 1444–1476; rebuilt Westbury College.,verified
,John Brewer,John,Brewer,Catholic bishop,religion,Diocese of Lancaster,England,1929,2000,semantic,4,Brewer,"Brewer names one who makes beer, loosely echoing Eucharistic wine in episcopal ministry.",,birth_name,https://www.catholic-hierarchy.org/bishop/bbrewer.html,,,Bishop of Lancaster 1985–2000; known as Bishop Jack Brewer.,verified
,Eric Moody,Eric,Moody,airline captain,transport,British Airways,United Kingdom,,2024,semantic,2,Moody,Weak surname link; included as the BA 747 captain who landed safely after volcanic ash engine failure.,,birth_name,https://www.bbc.co.uk/news/articles/cm2jzyn29vro,,,Captain of BA Flight 9 in 1982; all 263 aboard survived.,borderline
,Al Haynes,Al,Haynes,airline captain,transport,United Airlines,United States,1931,2019,semantic,2,Haynes,Weak surname link; included as captain who saved 185 aboard United Flight 232 in 1989.,,birth_name,https://en.wikipedia.org/wiki/Al_Haynes,,,DC-10 captain during Sioux City emergency landing.,borderline
,Chesley Sullenberger,Chesley,Sullenberger,airline captain,transport,US Airways,United States,1951,,semantic,2,Sullenberger,Weak surname link; included as captain of the Miracle on the Hudson ditching.,,birth_name,https://en.wikipedia.org/wiki/Chesley_B._Sullenberger,,,US Airways Flight 1549 captain; all 155 aboard survived.,borderline
,Sarah Al Mazrouei,Sarah,Al Mazrouei,train captain,transport,Etihad Rail,United Arab Emirates,,,semantic,3,Captain,Captain Sarah Al Mazrouei is the first Emirati female train captain on the national railway.,,birth_name,https://gulfnews.com/uae/emirati-pioneers-take-controls-etihad-rail-passenger-service-names-first-national-train-captains-1.500443203,,,First Emirati female train captain for Etihad Rail passenger service.,verified
,George Porter,George,Porter,Catholic archbishop,religion,Archdiocese of Bombay,India,1825,1889,semantic,3,Porter,"Porter denotes one who carries burdens, fitting a missionary archbishop in colonial India.",,birth_name,https://www.catholic-hierarchy.org/bishop/bporterg.html,,,Jesuit archbishop of Bombay 1887–1889.,verified
,Thomas Porter,Thomas,Porter,Catholic vicar apostolic,religion,Vicariate of Jamaica,Jamaica,1828,1888,semantic,3,Porter,"Porter suggests one who carries the Gospel, fitting a Jesuit vicar apostolic.",,birth_name,https://www.catholic-hierarchy.org/bishop/bporter.html,,,Vicar apostolic of Jamaica 1877–1888.,verified
,Miguel Angel Alba Díaz,Miguel Angel,Alba Díaz,Catholic bishop,religion,Diocese of La Paz,Mexico,1951,2026,semantic,4,Angel,"His given name Miguel Angel names the archangel, fitting a Catholic bishop.",,birth_name,https://www.catholic-hierarchy.org/bishop/balba.html,,,Bishop of La Paz en la Baja California Sur 2001–2026.,verified
,Miguel Angel Nguema Bee,Miguel Angel,Nguema Bee,Catholic bishop,religion,Diocese of Bata,Equatorial Guinea,1969,,semantic,4,Angel,"His given name Miguel Angel evokes heavenly messengers, fitting a Salesian bishop.",,birth_name,https://www.catholic-hierarchy.org/bishop/bnguema.html,,,Bishop of Bata Equatorial Guinea.,verified
