id,full_name,first_name,last_name,occupation,field,organization,country,birth_year,death_year,aptronym_type,aptronym_score,name_element,connection,name_origin,name_status,person_source_url,name_source_url,discovery_source_url,notes,review_status
,Lang Lang,Lang,Lang,pianist,arts,,China,1982,,translation,3,Lang,"Lang means brilliant or wolf in Chinese depending on character, apt for a flamboyant virtuoso.",Chinese: brilliant / wolf,birth_name,https://en.wikipedia.org/wiki/Lang_Lang,https://en.wiktionary.org/wiki/%E6%9C%97,,,verified
,Itzhak Perlman,Itzhak,Perlman,violinist,arts,,Israel,1945,,translation,2,Perlman,"Perlman means pearl man in German and Yiddish, faintly apt for a polished soloist.",German/Yiddish: pearl + man,birth_name,https://en.wikipedia.org/wiki/Itzhak_Perlman,https://en.wiktionary.org/wiki/Pearl,,,borderline
,Richard Strauss,Richard,Strauss,composer,arts,,Germany,1864,1949,translation,2,Strauss,"Strauss can mean bouquet or ostrich in German, a weak pun for a tone-poem composer.",German: bouquet,birth_name,https://en.wikipedia.org/wiki/Richard_Strauss,https://en.wiktionary.org/wiki/Strauss,,,borderline
,Matt Groening,Matt,Groening,cartoonist,arts,The Simpsons,United States,1954,,translation,2,Groening,"Groening resembles groningen or mourning in Dutch, a faint fit for satirical cartoons.",Dutch: related to groan/mourning,birth_name,https://en.wikipedia.org/wiki/Matt_Groening,https://www.etymonline.com/word/groan,,The Simpsons creator.,borderline
,Kiyoshi Kurosawa,Kiyoshi,Kurosawa,film director,arts,,Japan,1955,,translation,4,Kurosawa,"Kurosawa means black swamp, apt for a director of eerie Japanese horror.",Japanese: black + swamp,birth_name,https://en.wikipedia.org/wiki/Kiyoshi_Kurosawa,https://en.wikipedia.org/wiki/Kurosawa_(surname),,No relation to Akira Kurosawa.,verified
,Hayao Miyazaki,Hayao,Miyazaki,animator and film director,arts,Studio Ghibli,Japan,1941,,translation,2,Miyazaki,"Miya means shrine and zaki means cape, a faint fit for an animator of sacred landscapes.",Japanese: shrine + cape,birth_name,https://en.wikipedia.org/wiki/Hayao_Miyazaki,https://en.wiktionary.org/wiki/%E5%AE%AE,,Etymology of surname varies by kanji.,borderline
,Tōru Takemitsu,Tōru,Takemitsu,composer,arts,,Japan,1930,1996,translation,2,Takemitsu,"Take means bamboo and mitsu means light, faintly apt for delicate orchestral textures.",Japanese: bamboo + light,birth_name,https://en.wikipedia.org/wiki/T%C5%8Dru_Takemitsu,https://japanese-names.info/last-name/takemitsu/,,Kanji reading-dependent.,borderline
,Salvador Dalí,Salvador,Dalí,painter,arts,,Spain,1904,1989,translation,2,Salvador,Salvador means savior in Spanish for the surrealist who proclaimed a new visual religion.,Spanish: savior,birth_name,https://en.wikipedia.org/wiki/Salvador_Dal%C3%AD,https://en.wiktionary.org/wiki/salvador,,Self-styled savior of modern art; surname Dalí is Catalan toponymic.,borderline
,Gouverneur Morris,Gouverneur,Morris,U.S. senator,business,United States Senate,United States,1752,1816,translation,4,Gouverneur,"Gouverneur is French for governor, fitting a founding-era senator.",French: governor,birth_name,https://en.wikipedia.org/wiki/Gouverneur_Morris,https://en.wiktionary.org/wiki/gouverneur,,Primary drafter of the U.S. Constitution's final text.,verified
,She'ar Yashuv Cohen,She'ar Yashuv,Cohen,chief rabbi,religion,Haifa Rabbinate,Israel,1927,2016,translation,4,Cohen,"Cohen means priest in Hebrew, fitting an Ashkenazi chief rabbi of Haifa.",Hebrew: priest,birth_name,https://en.wikipedia.org/wiki/She%27ar_Yashuv_Cohen,https://en.wiktionary.org/wiki/kohen,,Chief rabbi of Haifa 1974–2011.,verified
,David Cohen,David,Cohen,Orthodox rabbi,religion,,Israel,1887,1972,translation,4,Cohen,"Cohen means priest in Hebrew, fitting an Orthodox rabbi known as Rav Ha-Nazir.",Hebrew: priest,birth_name,https://en.wikipedia.org/wiki/David_Cohen_(rabbi),https://en.wiktionary.org/wiki/kohen,,Known as Rav Ha-Nazir; father of She'ar Yashuv Cohen.,verified
,Tom Lehrer,Tom,Lehrer,mathematics professor,education,University of California Santa Cruz,United States,1928,2025,translation,4,Lehrer,"Lehrer means teacher in German, fitting a mathematician who taught at Harvard, MIT and UCSC.",German: teacher,birth_name,https://en.wikipedia.org/wiki/Tom_Lehrer,https://en.wiktionary.org/wiki/Lehrer#German,https://apnews.com/article/tom-lehrer-son-satirist-mathematician-dies-9caa7ee01faf4fbfb793d7ba984c179d,Also famed as a satirical songwriter.,verified
,Wes Souster,Wes,Souster,bespoke tailor,trades,Souster and Hicks,United Kingdom,,,translation,5,Souster,"Souster derives from Old English seowian to sew, fitting a third-generation bespoke tailor.",Old English: to sew,birth_name,https://www.sousterandhicks.com/the-souster-surname.html,https://www.etymonline.com/word/sew,,Director of Souster and Hicks in Woburn Bedfordshire.,verified
,Geoff Souster,Geoff,Souster,bespoke tailor,trades,Souster and Hicks,United Kingdom,,,translation,5,Souster,"Souster means one who sews, fitting a master tailor in his 60th year in the trade.",Old English: to sew,birth_name,https://www.sousterandhicks.com/the-souster-surname.html,https://www.etymonline.com/word/sew,,Founder of Souster and Hicks; father of Wes Souster.,verified
,Alper Gezeravci,Alper,Gezeravci,astronaut,transport,Turkish Space Agency,Turkey,1979,,translation,3,Gezeravci,"Gezeravci means traveller in Turkish, fitting an astronaut and airline captain.",Turkish: traveller,birth_name,https://en.wikipedia.org/wiki/Alper_Gezeravci,https://en.wiktionary.org/wiki/gezmek,,First Turkish citizen in space on Axiom-3.,verified
,Leopold Arzt,Leopold,Arzt,dermatologist,medicine,University of Vienna,Austria,1883,1955,translation,5,Arzt,Arzt is German for doctor and he became professor and rector of Vienna's medical faculty.,German: Arzt (doctor),birth_name,https://de.wikipedia.org/wiki/Leopold_Arzt,https://en.wiktionary.org/wiki/Arzt,https://www.umb.edu.pl/photo/pliki/progress-file/phs/phs_2013_2/171-174_ohry.pdf,Persecuted after the Anschluss; reinstated 1945.,verified
,Ebenezer Emmons,Ebenezer,Emmons,geologist,science,Geological Survey of North Carolina,United States,1799,1863,translation,4,Ebenezer,Ebenezer means stone of help in Hebrew apt for a physician-geologist who named the Adirondacks.,Hebrew: eben (stone) + ezer (help),birth_name,https://en.wikipedia.org/wiki/Ebenezer_Emmons,https://www.etymonline.com/word/Ebenezer,https://www.umb.edu.pl/photo/pliki/progress-file/phs/phs_2013_2/171-174_ohry.pdf,First ascent of Mount Marcy; father of American geology.,verified
,Ambroise Paré,Ambroise,Paré,surgeon,medicine,,France,1510,1590,translation,3,Paré,Paré resembles French paré meaning prepared fitting a royal surgeon who revolutionized wound treatment.,French: paré (prepared),birth_name,https://en.wikipedia.org/wiki/Ambroise_Par%C3%A9,https://en.wiktionary.org/wiki/par%C3%A9,,Surgeon to four French kings.,probable
,Lucius Cornelius Sulla Felix,Lucius,Sulla,Roman dictator,politics,Roman Republic,Roman Republic,-138,-78,translation,4,Sulla,Sulla may come from red or ruddy fitting the general whose bloody proscriptions stained Rome.,Latin: possibly rufus (red),birth_name,https://en.wikipedia.org/wiki/Sulla,https://en.wiktionary.org/wiki/rufus,,Felix cognomen added after claiming fortune favored him.,probable
,Gaius Julius Caesar,Gaius,Caesar,Roman general and dictator,politics,Roman Republic,Roman Republic,-100,-44,translation,4,Caesar,Caesar may derive from caesaries (long hair) or caesum (cut) per Roman etymological tradition.,Latin: caesaries (hair) per Suetonius,birth_name,https://en.wikipedia.org/wiki/Julius_Caesar,https://en.wiktionary.org/wiki/caesar,,Title became generic for emperor.,verified
,Lucius Quinctius Cincinnatus,Lucius,Cincinnatus,Roman statesman and general,politics,Roman Republic,Roman Republic,-519,-430,translation,4,Cincinnatus,Cincinnatus means curly-haired in Latin for the dictator who twice returned to his farm.,Latin: curly-haired,birth_name,https://en.wikipedia.org/wiki/Lucius_Quinctius_Cincinnatus,https://en.wiktionary.org/wiki/Cincinnatus,,Model of civic virtue; namesake of Cincinnati.,verified
,Gnaeus Pompeius Magnus,Gnaeus,Magnus,Roman general and triumvir,military,Roman Republic,Roman Republic,-106,-48,translation,5,Magnus,Magnus means great in Latin and was added as a cognomen after his eastern victories.,Latin: magnus (great),birth_name,https://en.wikipedia.org/wiki/Pompey,https://en.wiktionary.org/wiki/magnus,,Pompey the Great; rival of Caesar.,verified
,Decimus Junius Brutus Albinus,Decimus,Brutus,Roman general,military,Roman Republic,Roman Republic,-85,-42,translation,4,Brutus,Brutus means dull or heavy in Latin ironically for an assassin of Caesar remembered for resolve.,Latin: brutus (dull/stupid),birth_name,https://en.wikipedia.org/wiki/Decimus_Brutus,https://en.wiktionary.org/wiki/brutus,,One of Caesar's assassins; not Marcus Junius Brutus.,verified
,Louis Anatole La Garde,Louis Anatole,La Garde,military surgeon,medicine,U.S. Army Medical Corps,United States,1849,1920,translation,4,La Garde,La Garde means the guard in French fitting a U.S. Army colonel and military surgery pioneer.,French: la garde (the guard),birth_name,https://en.wikipedia.org/wiki/Louis_Anatole_La_Garde,https://en.wiktionary.org/wiki/garde,https://www.umb.edu.pl/photo/pliki/progress-file/phs/phs_2013_2/171-174_ohry.pdf,Wrote Gunshot Injuries (1895).,verified
,Quintus Horatius Flaccus,Quintus,Flaccus,Roman poet,arts,Roman Republic,Roman Republic,-65,-8,translation,3,Flaccus,Flaccus means floppy or fat in Latin describing the physical appearance Horace's cognomen implied.,Latin: flaccus (flabby),birth_name,https://en.wikipedia.org/wiki/Horace,https://en.wiktionary.org/wiki/flaccus,,Known as Horace; author of Odes and Satires.,verified
,Gnaeus Julius Agricola,Gnaeus,Agricola,Roman general and governor,military,Roman Empire,Roman Empire,40,93,translation|ironic,4,Agricola,Agricola means farmer in Latin ironic for the general who conquered Britain.,Latin: agricola (farmer),birth_name,https://en.wikipedia.org/wiki/Gnaeus_Julius_Agricola,https://en.wiktionary.org/wiki/agricola,,Father-in-law of Tacitus.,verified
,Sextus Aelius Paetus Catus,Sextus,Catus,Roman consul and jurist,politics,Roman Republic,Roman Republic,,,translation,4,Catus,Catus means clever in Latin earned for his legal expertise as consul and censor.,Latin: clever,birth_name,https://en.wikipedia.org/wiki/Sextus_Aelius_Paetus_Catus,https://en.wiktionary.org/wiki/catus,,Consul 198 BC.,verified
,Quintus Caecilius Metellus Pius,Quintus,Pius,Roman consul and general,military,Roman Republic,Roman Republic,-128,-63,translation,4,Pius,Pius means dutiful in Latin given for his campaign to recall his exiled father.,Latin: dutiful,birth_name,https://en.wikipedia.org/wiki/Quintus_Caecilius_Metellus_Pius,https://en.wiktionary.org/wiki/pius,,Consul 80 BC.,verified
,Gnaeus Pompeius Strabo,Gnaeus,Strabo,Roman consul and general,military,Roman Republic,Roman Republic,-135,-87,translation,4,Strabo,Strabo means cross-eyed in Latin describing the consul's appearance.,Latin: cross-eyed,birth_name,https://en.wikipedia.org/wiki/Gnaeus_Pompeius_Strabo,https://en.wiktionary.org/wiki/strabo,,Father of Pompey the Great.,verified
,Gouverneur Kemble Warren,Gouverneur,Warren,Union major general,military,United States Army,United States,1830,1882,translation,4,Gouverneur,"His given name means governor in French, though he served as a corps commander not a governor.",French: governor,birth_name,https://en.wikipedia.org/wiki/G._K._Warren,https://en.wiktionary.org/wiki/gouverneur,,Hero of Little Round Top at Gettysburg.,verified
,Luc Frieden,Luc,Frieden,Prime Minister of Luxembourg,politics,Government of Luxembourg,Luxembourg,1963,,translation,4,Frieden,"Frieden is German for peace, though he leads a government that includes defence portfolios.",German: peace,birth_name,https://en.wikipedia.org/wiki/Luc_Frieden,https://en.wiktionary.org/wiki/Frieden,https://www.politico.eu/article/nominative-determinism-brief-history-of-names-that-sound-like-jobs/,Former defence minister.,verified
,Ivo Krieg,Ivo,Krieg,Member of the Baden-Württemberg Landtag,politics,Alliance 90/The Greens,Germany,1949,,translation,4,Krieg,"Krieg is German for war, an ironic surname for a Green Party legislator.",German: war,birth_name,https://de.wikipedia.org/wiki/Ivo_Krieg,https://en.wiktionary.org/wiki/Krieg,,,verified
,Garlich Von Essen,Garlich,Von Essen,Director general of the European Seed Association,politics,European Seed Association,Germany,,,translation,4,Essen,"Von Essen contains essen, German for eat, fitting a seed-industry lobbyist.",German: eat,unknown,https://www.politico.eu/article/nominative-determinism-brief-history-of-names-that-sound-like-jobs/,https://en.wiktionary.org/wiki/essen,https://www.politico.eu/article/nominative-determinism-brief-history-of-names-that-sound-like-jobs/,,probable
,Lieselot Marinus,Lieselot,Marinus,Director at the European Community Shipowners' Association,politics,European Community Shipowners' Association,Belgium,,,translation,4,Marinus,"Marinus derives from Latin for of the sea, fitting a shipping-industry director.",Latin: of the sea,unknown,https://www.politico.eu/article/nominative-determinism-brief-history-of-names-that-sound-like-jobs/,https://en.wiktionary.org/wiki/marinus,https://www.politico.eu/article/nominative-determinism-brief-history-of-names-that-sound-like-jobs/,,probable
,Gouverneur Kemble,Gouverneur,Kemble,ironworks founder and diplomat,politics,United States,United States,1786,1875,translation,3,Gouverneur,His given name means governor in French though he was an industrialist and consul.,French: governor,birth_name,https://en.wikipedia.org/wiki/Gouverneur_Kemble,https://en.wiktionary.org/wiki/gouverneur,,Grandfather namesake of General G.K. Warren.,verified
,Quintus Pedius Publicola,Quintus,Publicola,Roman consul,politics,Roman Republic,Roman Republic,,,translation,4,Publicola,"Publicola means friend of the people in Latin, fitting a republican officeholder.",Latin: friend of the people,birth_name,https://en.wikipedia.org/wiki/Quintus_Pedius_Publicola,https://en.wiktionary.org/wiki/publicola,,,verified
,Alfred Adler,Alfred,Adler,psychiatrist,science,,Austria,1870,1937,translation,4,Adler,Adler means eagle in German; Jung linked his surname to the will to power.,German: eagle,birth_name,https://en.wikipedia.org/wiki/Alfred_Adler,https://en.wiktionary.org/wiki/Adler,https://en.wikipedia.org/wiki/Nominative_determinism,Founder of individual psychology.,verified
,Carl Jung,Carl,Jung,psychiatrist,science,,Switzerland,1875,1961,translation,4,Jung,Jung means young in German; Jung cited himself as championing rebirth in psychology.,German: young,birth_name,https://en.wikipedia.org/wiki/Carl_Jung,https://en.wiktionary.org/wiki/Jung,https://en.wikipedia.org/wiki/Nominative_determinism,Jung noted the Freud-Adler-Jung name pattern in Synchronicity.,verified
,Claire Loiseau,Claire,Loiseau,avian disease ecologist,science,San Francisco State University,France,,,translation,5,Loiseau,Loiseau is French for bird matching her research on diseases in Alaskan bird populations.,French: bird,birth_name,https://doi.org/10.1371/journal.pone.0044729,https://en.wiktionary.org/wiki/loiseau,https://www.newscientist.com/article/1978183-feedback-return-of-nominative-determinism/,Corresponding author on PLOS ONE avian malaria paper.,verified
,Saul Perlmutter,Saul,Perlmutter,astrophysicist,science,University of California Berkeley,United States,1959,,translation,3,Perlmutter,Perlmutter means pearl mother in German loosely evoking luminous supernovae he discovered.,German: pearl mother,birth_name,https://en.wikipedia.org/wiki/Saul_Perlmutter,https://en.wiktionary.org/wiki/Perlmutter,,Nobel laureate for accelerating universe discovery.,probable
,Subrahmanyan Chandrasekhar,Subrahmanyan,Chandrasekhar,astrophysicist,science,University of Chicago,India,1910,1995,translation,3,Chandra,Chandra means moon in Sanskrit fitting a stellar structure theorist.,Sanskrit: moon,birth_name,https://en.wikipedia.org/wiki/Subrahmanyan_Chandrasekhar,https://en.wiktionary.org/wiki/chandra,,Chandrasekhar limit namesake.,verified
,Christian Fuchs,Christian,Fuchs,football defender,sports,Leicester City,Austria,1986,,translation,5,Fuchs,"His surname means fox in German, matching Leicester City Foxes.",German: fox,birth_name,https://en.wikipedia.org/wiki/Christian_Fuchs,https://en.wiktionary.org/wiki/Fuchs,https://www.bbc.co.uk/sport/av/football/34090732,Premier League champion 2015-16.,verified
,Jonathan Jäger,Jonathan,Jäger,football striker,sports,SC Freiburg,France,1978,,translation,4,Jäger,"Jäger means hunter in German, apt for a striker hunting goals.",German: hunter,birth_name,https://en.wikipedia.org/wiki/Jonathan_J%C3%A4ger,https://en.wiktionary.org/wiki/J%C3%A4ger,,Born in Metz; joint top scorer in Regionalliga Süd before Freiburg.,verified
,Adolf Jäger,Adolf,Jäger,football forward,sports,FC Altona 93,Germany,1889,1944,translation,4,Jäger,"Jäger means hunter in German, fitting a prolific early-century forward.",German: hunter,birth_name,https://en.wikipedia.org/wiki/Adolf_J%C3%A4ger,https://en.wiktionary.org/wiki/J%C3%A4ger,,Scored Germany's only goal at the 1912 Olympics.,verified
,Lukas Jäger,Lukas,Jäger,football midfielder,sports,SC Rheindorf Altach,Austria,1994,,translation,3,Jäger,"Jäger means hunter in German, loosely apt for a defensive midfielder.",German: hunter,birth_name,https://en.wikipedia.org/wiki/Lukas_J%C3%A4ger,https://en.wiktionary.org/wiki/J%C3%A4ger,,Austria under-21 international.,verified
,Dietmar Schütze,Dietmar,Schütze,football striker,sports,Hallescher FC Chemie,Germany,1962,,translation,4,Schütze,"Schütze means shooter in German, matching a striker's role.",German: shooter,birth_name,https://de.zxc.wiki/wiki/Dietmar_Sch%C3%BCtze,https://en.wiktionary.org/wiki/Sch%C3%BCtze,,GDR Oberliga striker; six goals in 1988-89.,verified
,Valerio Bacigalupo,Valerio,Bacigalupo,football goalkeeper,sports,Torino,Italy,1924,1949,translation|ironic,4,Bacigalupo,"Bacigalupo means wolf-wounder in Ligurian, ironic for a goalkeeper rather than a hunter.",Ligurian: wolf-wounder,birth_name,https://en.wikipedia.org/wiki/Bacigalupo,https://en.wikipedia.org/wiki/Bacigalupo,,Grande Torino goalkeeper; died in Superga air disaster.,verified
,Manlio Bacigalupo,Manlio,Bacigalupo,football goalkeeper,sports,Genoa,Italy,1908,1977,translation|ironic,3,Bacigalupo,"Bacigalupo means wolf-wounder in Ligurian, ironic for a goalkeeper.",Ligurian: wolf-wounder,birth_name,https://en.wikipedia.org/wiki/Bacigalupo,https://en.wikipedia.org/wiki/Bacigalupo,,Brother of Valerio; Genoa and Italy goalkeeper.,verified
,Danny Vuković,Danny,Vuković,football goalkeeper,sports,Central Coast Mariners,Australia,1985,,translation,3,Vuković,Vuković derives from vuk meaning wolf in Serbo-Croatian.,Serbo-Croatian: wolf,birth_name,https://en.wikipedia.org/wiki/Danny_Vukovi%C4%87,https://en.wiktionary.org/wiki/vuk,,A-League record for clean sheets; only keeper to score in the league.,verified
,Joachim Löw,Joachim,Löw,football manager,sports,Germany national team,Germany,1960,,translation,3,Löw,"Löw means lion in German, apt for a manager leading the national team.",German: lion,birth_name,https://en.wikipedia.org/wiki/Joachim_L%C3%B6w,https://en.wiktionary.org/wiki/L%C3%B6we,,World Cup winning coach 2014.,verified
,Christiane Endler,Christiane,Endler,football goalkeeper,sports,Olympique Lyonnais,Chile,1991,,translation,2,Endler,"Endler relates to Ende meaning end in German, apt for the last line of defence.",German: end,birth_name,https://en.wikipedia.org/wiki/Christiane_Endler,https://en.wiktionary.org/wiki/Ende,,FIFA Best Women's Goalkeeper 2021.,verified
,Armin Jäger,Armin,Jäger,football goalkeeper,sports,VfB Stuttgart,Germany,1962,,translation|ironic,3,Jäger,"Jäger means hunter in German, contrary to a goalkeeper who stops rather than hunts.",German: hunter,birth_name,https://en.wikipedia.org/wiki/Armin_J%C3%A4ger,https://en.wiktionary.org/wiki/J%C3%A4ger,,Bundesliga goalkeeper 1983-1989.,verified
,Tobias Jäger,Tobias,Jäger,football goalkeeper,sports,FC Augsburg,Germany,2005,,translation|ironic,3,Jäger,"Jäger means hunter in German, contrary to a goalkeeper's role.",German: hunter,birth_name,https://www.bundesliga.com/en/player/tobias-jager,https://en.wiktionary.org/wiki/J%C3%A4ger,,Augsburg goalkeeper; German-Austrian dual national.,verified
,Jagoš Vuković,Jagoš,Vuković,football defender,sports,Red Star Belgrade,Serbia,1985,2020,translation,3,Vuković,Vuković derives from vuk meaning wolf in Serbian.,Serbian: wolf,birth_name,https://en.wikipedia.org/wiki/Jago%C5%A1_Vukovi%C4%87,https://en.wiktionary.org/wiki/vuk,,Serbia international centre-back.,verified
,Andrija Vuković,Andrija,Vuković,football goalkeeper,sports,FK Rad,Serbia,1986,,translation,3,Vuković,Vuković derives from vuk meaning wolf in Serbian.,Serbian: wolf,birth_name,https://en.wikipedia.org/wiki/Andrija_Vukovi%C4%87,https://en.wiktionary.org/wiki/vuk,,Serbian SuperLiga goalkeeper.,verified
,Pekka Pouta,Pekka,Pouta,television meteorologist,weather,MTV3 Finland,Finland,1965,,translation,4,Pouta,His surname Pouta means fair or fine weather in Finnish.,Finnish,birth_name,https://fi.wikipedia.org/wiki/Pekka_Pouta,https://en.wiktionary.org/wiki/pouta,,,verified
,Ben Wettervogel,Ben,Wettervogel,television meteorologist,weather,ZDF Germany,Germany,1964,,translation|wordplay,5,Wettervogel,"His surname compounds Wetter (weather) and Vogel (bird), literally weather bird.",German,birth_name,https://de.wikipedia.org/wiki/Ben_Wettervogel,https://en.wiktionary.org/wiki/Wetter,,,verified
,Ginger Zee,Ginger,Zee,chief meteorologist,weather,ABC News,United States,1981,,phonetic|translation,3,Zee,"Her professional surname Zee is Dutch for sea, homophone of the letter C in sea.",Dutch,professional_name,https://en.wikipedia.org/wiki/Ginger_Zee,https://en.wiktionary.org/wiki/zee,,Birth name Ginger Renee Zuidgeest; Zee adopted for broadcast.,verified
,Sven Sundgaard,Sven,Sundgaard,television meteorologist,weather,KARE 11 Minneapolis,United States,,,translation|phonetic,3,Sund,"His surname Sundgaard contains Scandinavian sund, cognate with sun, source of weather and light.",Scandinavian,birth_name,https://bringmethenews.com/minnesota-lifestyle/sven-sundgaard-is-suing-former-employer-kare-11,https://en.wiktionary.org/wiki/sund,,Former KARE 11 morning meteorologist.,probable
,Billy Schwind,Billy,Schwind,Mesonet systems meteorologist,weather,Kentucky Mesonet,United States,,,translation,4,Schwind,"His surname Schwind is German for wind, the element his mesonet stations measure.",German,birth_name,http://l.kymesonet.org/about.html,https://en.wiktionary.org/wiki/Wind,,Listed on Kentucky Mesonet about page.,verified
,Martin Schneebeli,Martin,Schneebeli,snow physicist,science,WSL Institute for Snow and Avalanche Research SLF,Switzerland,,,translation,4,Schneebeli,"His surname Schneebeli derives from Schnee, German for snow, his research medium.",German,birth_name,https://www.slf.ch/en/staff/schneebm/,https://en.wiktionary.org/wiki/Schnee,,,verified
,William Schwind,William,Schwind,Mesonet systems meteorologist,weather,Kentucky Mesonet,United States,,,translation,4,Schwind,"His surname Schwind is German for wind, measured by the mesonet he maintains.",German,birth_name,http://l.kymesonet.org/about.html,https://en.wiktionary.org/wiki/Wind,,Also listed as Billy Schwind on staff page.,verified
