id,full_name,first_name,last_name,occupation,field,organization,country,birth_year,death_year,aptronym_type,aptronym_score,name_element,connection,name_origin,name_status,person_source_url,name_source_url,discovery_source_url,notes,review_status
,Federico Fellini,Federico,Fellini,film director,arts,,Italy,1920,1993,translation,2,Fellini,"Fellini suggests feline grace, faintly apt for his dreamlike cinema.",Italian: little cat (fellino),birth_name,https://en.wikipedia.org/wiki/Federico_Fellini,https://en.wiktionary.org/wiki/gatto,,Etymology speculative.,borderline
,Georgia O'Keeffe,Georgia,O'Keeffe,painter,arts,,United States,1887,1986,phonetic,2,O'Keeffe,"O'Keeffe sounds like OK, faintly apt for an artist of bold affirmative forms.",,birth_name,https://en.wikipedia.org/wiki/Georgia_O%27Keeffe,,,Modernist painter of flowers and New Mexico landscapes.,borderline
,Lang Lang,Lang,Lang,pianist,arts,,China,1982,,translation,3,Lang,"Lang means brilliant or wolf in Chinese depending on character, apt for a flamboyant virtuoso.",Chinese: brilliant / wolf,birth_name,https://en.wikipedia.org/wiki/Lang_Lang,https://en.wiktionary.org/wiki/%E6%9C%97,,,verified
,Itzhak Perlman,Itzhak,Perlman,violinist,arts,,Israel,1945,,translation,2,Perlman,"Perlman means pearl man in German and Yiddish, faintly apt for a polished soloist.",German/Yiddish: pearl + man,birth_name,https://en.wikipedia.org/wiki/Itzhak_Perlman,https://en.wiktionary.org/wiki/Pearl,,,borderline
,Glenn Gould,Glenn,Gould,pianist,arts,,Canada,1932,1982,phonetic,2,Gould,"Gould sounds like gold, a faint echo of golden Bach interpretations.",,birth_name,https://en.wikipedia.org/wiki/Glenn_Gould,,,,borderline
,Richard Strauss,Richard,Strauss,composer,arts,,Germany,1864,1949,translation,2,Strauss,"Strauss can mean bouquet or ostrich in German, a weak pun for a tone-poem composer.",German: bouquet,birth_name,https://en.wikipedia.org/wiki/Richard_Strauss,https://en.wiktionary.org/wiki/Strauss,,,borderline
,Johann Strauss II,Johann,Strauss,composer,arts,,Austria,1825,1899,semantic,2,Strauss,"Strauss led Vienna's dance orchestra, linking his name to Strauss waltz tradition.",,birth_name,https://en.wikipedia.org/wiki/Johann_Strauss_II,,,The Waltz King.,borderline
,Franz Liszt,Franz,Liszt,composer and pianist,arts,,Hungary,1811,1886,phonetic,2,Liszt,"Liszt resembles list, faintly apt for a prolific composer of études and symphonic poems.",,birth_name,https://en.wikipedia.org/wiki/Franz_Liszt,,,,borderline
,Neil Gaiman,Neil,Gaiman,author,arts,,England,1960,,phonetic,2,Gaiman,"Gaiman sounds like gamine, a faint fit for a fantasy author of odd protagonists.",,birth_name,https://en.wikipedia.org/wiki/Neil_Gaiman,,,,borderline
,Dr. Seuss,Dr.,Seuss,author and illustrator,arts,,United States,1904,1991,wordplay,3,Seuss,"Seuss echoes deuce and spruce, fitting the rhyming whimsy of his children's books.",,pseudonym,https://en.wikipedia.org/wiki/Dr._Seuss,,,Birth name Theodor Seuss Geisel; Seuss his middle name.,verified
,Stan Lee,Stan,Lee,comic book writer,arts,Marvel Comics,United States,1922,2018,wordplay,2,Lee,Lee suggests leading the Marvel universe he co-created.,,birth_name,https://en.wikipedia.org/wiki/Stan_Lee,,,Birth name Stanley Martin Lieber.,borderline
,Robert Crumb,Robert,Crumb,cartoonist,arts,,United States,1943,,semantic,3,Crumb,"Crumb suggests fragments, apt for an underground cartoonist of gritty detail.",,birth_name,https://en.wikipedia.org/wiki/Robert_Crumb,,,Zap Comix founder.,verified
,Clint Eastwood,Clint,Eastwood,actor and film director,arts,,United States,1930,,semantic,2,Eastwood,"Eastwood names timber from the east, faintly apt for a Western icon.",,birth_name,https://en.wikipedia.org/wiki/Clint_Eastwood,,,,borderline
,Woody Allen,Woody,Allen,film director and comedian,arts,,United States,1935,,semantic,2,Allen,"Allen is a common surname; Woody adds timber, a weak link to his neurotic New York films.",,professional_name,https://en.wikipedia.org/wiki/Woody_Allen,,,Birth name Allan Stewart Konigsberg.,borderline
,Roger Light,Roger,Light,painter,arts,,United States,,,direct,4,Light,"Light names illumination, central to an oil painter of still lifes.",,birth_name,https://rogerlight.com/,,https://rogerlight.com/,Dallas-based fine artist.,verified
,Alison Light,Alison,Light,painter,arts,,United States,,,direct,4,Light,"Light names illumination, apt for a Sarasota abstract painter.",,birth_name,https://lightartwork.com/,,https://lightartwork.com/,,verified
,Barnaby Smith,Barnaby,Smith,poet and music journalist,media,,Australia,,,semantic,2,Smith,Smith is a common maker surname with only a faint link to crafting verse.,English: metalworker,birth_name,https://thequietus.com/tq-charts/columns-of-the-year/top-40-best-compilation-albums-of-all-time/,,https://www.linkedin.com/in/barnaby-smith-33a48543,Freelance writer for The Quietus and Rolling Stone Australia.,borderline
,William Blake,William,Blake,poet and painter,arts,,England,1757,1827,semantic,3,Blake,"Blake means pale or dark, apt for a visionary poet of shadow and fire.","English: pale, black",birth_name,https://en.wikipedia.org/wiki/William_Blake,https://www.etymonline.com/word/blake,,,verified
,Edgar Allan Poe,Edgar Allan,Poe,writer and poet,arts,,United States,1809,1849,phonetic,2,Poe,"Poe sounds like po, a faint echo of the gloom in his Gothic tales.",,birth_name,https://en.wikipedia.org/wiki/Edgar_Allan_Poe,,,,borderline
,Washington Irving,Washington,Irving,writer,arts,,United States,1783,1859,semantic,2,Irving,Irving is a Scottish place name with only a weak link to American folklore writing.,,birth_name,https://en.wikipedia.org/wiki/Washington_Irving,,,Author of The Legend of Sleepy Hollow.,borderline
,Matt Groening,Matt,Groening,cartoonist,arts,The Simpsons,United States,1954,,translation,2,Groening,"Groening resembles groningen or mourning in Dutch, a faint fit for satirical cartoons.",Dutch: related to groan/mourning,birth_name,https://en.wikipedia.org/wiki/Matt_Groening,https://www.etymonline.com/word/groan,,The Simpsons creator.,borderline
,Alfred Hitchcock,Alfred,Hitchcock,film director,arts,,England,1899,1980,semantic,3,Hitchcock,"Hitchcock suggests a sudden hitch and shock, apt for the master of suspense.",,birth_name,https://en.wikipedia.org/wiki/Alfred_Hitchcock,,https://en.wikipedia.org/wiki/Aptronym,Distinct from ACPO knife-crime spokesman of same surname.,verified
,Kiyoshi Kurosawa,Kiyoshi,Kurosawa,film director,arts,,Japan,1955,,translation,4,Kurosawa,"Kurosawa means black swamp, apt for a director of eerie Japanese horror.",Japanese: black + swamp,birth_name,https://en.wikipedia.org/wiki/Kiyoshi_Kurosawa,https://en.wikipedia.org/wiki/Kurosawa_(surname),,No relation to Akira Kurosawa.,verified
,Hayao Miyazaki,Hayao,Miyazaki,animator and film director,arts,Studio Ghibli,Japan,1941,,translation,2,Miyazaki,"Miya means shrine and zaki means cape, a faint fit for an animator of sacred landscapes.",Japanese: shrine + cape,birth_name,https://en.wikipedia.org/wiki/Hayao_Miyazaki,https://en.wiktionary.org/wiki/%E5%AE%AE,,Etymology of surname varies by kanji.,borderline
,Tōru Takemitsu,Tōru,Takemitsu,composer,arts,,Japan,1930,1996,translation,2,Takemitsu,"Take means bamboo and mitsu means light, faintly apt for delicate orchestral textures.",Japanese: bamboo + light,birth_name,https://en.wikipedia.org/wiki/T%C5%8Dru_Takemitsu,https://japanese-names.info/last-name/takemitsu/,,Kanji reading-dependent.,borderline
,René Magritte,René,Magritte,painter,arts,,Belgium,1898,1967,semantic,2,Magritte,Magritte has no clear occupational meaning but suits a painter of mysterious labels.,,birth_name,https://en.wikipedia.org/wiki/Ren%C3%A9_Magritte,,,The Treachery of Images.,borderline
,Salvador Dalí,Salvador,Dalí,painter,arts,,Spain,1904,1989,translation,2,Salvador,Salvador means savior in Spanish for the surrealist who proclaimed a new visual religion.,Spanish: savior,birth_name,https://en.wikipedia.org/wiki/Salvador_Dal%C3%AD,https://en.wiktionary.org/wiki/salvador,,Self-styled savior of modern art; surname Dalí is Catalan toponymic.,borderline
,Pierre-Auguste Renoir,Pierre-Auguste,Renoir,painter,arts,,France,1841,1919,phonetic,2,Renoir,"Renoir sounds like re-noir, black again, faintly apt for luminous shadow in Impressionism.",French: black (noir),birth_name,https://en.wikipedia.org/wiki/Pierre-Auguste_Renoir,https://en.wiktionary.org/wiki/noir,,Homophone pun; surname etymology separate.,borderline
