id,full_name,first_name,last_name,occupation,field,organization,country,birth_year,death_year,aptronym_type,aptronym_score,name_element,connection,name_origin,name_status,person_source_url,name_source_url,discovery_source_url,notes,review_status
,Stephen Sparks,Stephen,Sparks,volcanologist,science,University of Bristol,United Kingdom,1949,,semantic,5,Sparks,His surname names the sparks and pyroclastic ejecta central to explosive volcanism.,,birth_name,https://en.wikipedia.org/wiki/Steve_Sparks_(volcanologist),,https://www.newscientist.com/article/2017525-feedback-nominative-determinism-redux/,Sir Robert Stephen John Sparks FRS.,verified
,Steven Bookman,Steven,Bookman,university archivist,science,Old Dominion University,United States,,,semantic,4,Bookman,Bookman literally means book man fitting a university archivist and records keeper.,,birth_name,https://www.linkedin.com/in/steven-bookman-12009426,,,University Archivist at Old Dominion University.,verified
,Subrahmanyan Chandrasekhar,Subrahmanyan,Chandrasekhar,astrophysicist,science,University of Chicago,India,1910,1995,translation,3,Chandra,Chandra means moon in Sanskrit fitting a stellar structure theorist.,Sanskrit: moon,birth_name,https://en.wikipedia.org/wiki/Subrahmanyan_Chandrasekhar,https://en.wiktionary.org/wiki/chandra,,Chandrasekhar limit namesake.,verified
,Sumner Starrfield,Sumner,Starrfield,astrophysicist,science,Arizona State University,United States,,,semantic,5,Starrfield,His surname names a field of stars fitting a Regents Professor who studies stellar explosions and novae.,,birth_name,https://search.asu.edu/profile/16,,https://www.newscientist.com/article/mg14419546-200-feedback/,Computational astrophysicist; long NASA Goddard collaborator.,verified
,Thomas Hacker,Thomas,Hacker,computer scientist,science,Purdue University,United States,,,semantic,4,Hacker,His surname names hackers the threat model in the cyber infrastructure he researches.,,birth_name,https://polytechnic.purdue.edu/profile/tjhacker,,https://www.sevendaysvt.com/arts-culture/aptronyms-2014-are-descriptive-monikers-coincidence-or-fate-2488690/,Professor of Computer and Information Technology.,verified
,Thomas Hunt Morgan,Thomas,Morgan,geneticist,science,Columbia University,United States,1866,1945,semantic,3,Hunt,His middle name Hunt pairs with fly genetics as he hunted mutant Drosophila for heredity.,,birth_name,https://en.wikipedia.org/wiki/Thomas_Hunt_Morgan,,,Nobel 1933; middle-name aptronym.,verified
,Tim Field,Tim,Field,physicist,science,McMaster University,Canada,,,semantic,4,Field,Field names the electromagnetic fields he models in scattering and propagation research.,,birth_name,https://www.eng.mcmaster.ca/ece/faculty/dr-tim-field/,,,Associate professor of electrical and computer engineering.,verified
,Tom Finch,Tom,Finch,ornithologist,science,University of Cambridge,United Kingdom,,,semantic,5,Finch,His surname names the finch a bird group central to his farmland bird ecology research.,,birth_name,https://www.globalfood.cam.ac.uk/memberdirectory/tomfinch,,,Conservation scientist with RSPB and Cambridge.,verified
,Tom Screech,Tom,Screech,owl sanctuary founder,science,Screech Owl Sanctuary,United Kingdom,,,semantic,5,Screech,His surname names the screech owl the bird his Cornwall sanctuary rehabilitates.,,birth_name,https://www.bbc.com/news/uk-england-cornwall-16068468,,https://www.newscientist.com/article/1849552-feedback-507/,Founded sanctuary with Carolyn Screech in 1990.,verified
,Vernon Byrd,Vernon,Byrd,ornithologist,science,U.S. Fish and Wildlife Service,United States,,,semantic,5,Byrd,His surname is bird fitting a wildlife biologist who published major Aleutian Islands avifauna studies.,,birth_name,https://doi.org/10.2307/1368041,,https://www.neatorama.com/2013/03/19/The-Name-Number-for-Geology-and-for-Other-Professions/,Co-author of The Birds of Adak Island Alaska.,verified
,Warren Breeding,Warren,Breeding,ranch manager,science,,Australia,,,semantic,4,Breeding,Breeding names reproduction fitting a ranch manager overrun by breeding rabbits.,,birth_name,https://www.newscientist.com/article/1839781-feedback-357/,,https://www.newscientist.com/article/2168762-old-scientist-nominative-determinism-through-the-ages/,Quoted in The Australian on rabbit plague levels; agriculture not academia.,probable
,Wayne Gall,Wayne,Gall,entomologist,science,Buffalo Museum of Science,United States,,,semantic,4,Gall,Gall names the plant swellings caused by insects fitting a museum curator of entomology.,,birth_name,https://www.nyentsoc.org/march-2016,,https://www.neatorama.com/2013/03/19/The-Name-Number-for-Geology-and-for-Other-Professions/,Former curator of entomology; caddisfly specialist.,verified
,William Frost,William,Frost,chemist,science,University of Bristol,United Kingdom,,,semantic,4,Frost,Frost is frozen water fitting a chemist developing sustainable catalysis.,,birth_name,https://research-information.bris.ac.uk/en/persons/william-frost,,,Professor of chemistry.,verified
,William Thomson,William,Thomson,physicist,science,,United Kingdom,1824,1907,direct,5,Kelvin,Lord Kelvin took his title from the kelvin temperature unit derived from his work.,,legal_name,https://en.wikipedia.org/wiki/Lord_Kelvin,,,Known as Lord Kelvin.,verified
,Witmer Stone,Witmer,Stone,ornithologist,science,Academy of Natural Sciences,United States,1866,1939,semantic,5,Stone,His surname is stone while he became the foremost American ornithologist of his generation.,,birth_name,https://archives.upenn.edu/exhibits/penn-people/biography/witmer-stone/,,,Curator of birds at Academy of Natural Sciences for fifty years.,verified
,Yong-Jae Moon,Yong-Jae,Moon,solar physicist,science,Kyung Hee University,South Korea,,,semantic,5,Moon,His surname names the Moon while he leads a Sun and Space Weather laboratory.,,birth_name,https://sunspaceweather.khu.ac.kr/members/prof-y-j-moon,,,Professor of astronomy and space science.,verified
